concept_id,concept_name,concept_code,vocabulary_id,drug_group
40171883,Verapamil hydrochloride 240 MG Extended Release Oral Capsule [Verelan],897628,RxNorm,verapamil
40088070,Verapamil Extended Release Oral Tablet,374290,RxNorm,verapamil
36223622,Verapamil Oral Product,1160512,RxNorm,verapamil
40171506,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897635,RxNorm,verapamil
40171897,Verapamil hydrochloride 300 MG [Verelan],897597,RxNorm,verapamil
19024936,Verapamil hydrochloride 80 MG Oral Tablet [Berkatens],201288,RxNorm,verapamil
19016342,Verapamil hydrochloride 80 MG Oral Tablet [Hypaneze],152726,RxNorm,verapamil
36230733,Hypaneze Oral Product,1176133,RxNorm,verapamil
40175707,Verapamil hydrochloride 240 MG [Verapress MR],977321,RxNorm,verapamil
1308072,Verapamil 160 MG,333429,RxNorm,verapamil
40171894,Verapamil hydrochloride 300 MG,897595,RxNorm,verapamil
40175697,Verapamil hydrochloride 160 MG [Berkatens],977373,RxNorm,verapamil
40171853,Verapamil hydrochloride 120 MG Oral Tablet [Calan],897667,RxNorm,verapamil
19017193,Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Verapress MR],153369,RxNorm,verapamil
40171863,Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897640,RxNorm,verapamil
36233448,Ethimil MR Oral Product,1170471,RxNorm,verapamil
40171508,24 HR Verapamil hydrochloride 200 MG Extended Release Oral Capsule,897590,RxNorm,verapamil
40175695,Verapamil hydrochloride 120 MG [Securon],977377,RxNorm,verapamil
36230175,Securon Pill,1177737,RxNorm,verapamil
40088092,Verapamil Oral Tablet [Securon],379554,RxNorm,verapamil
40175713,Verapamil hydrochloride 40 MG [Securon],977368,RxNorm,verapamil
19024935,Verapamil hydrochloride 40 MG Oral Tablet [Securon],201287,RxNorm,verapamil
46287346,4 ML Verapamil hydrochloride 2.5 MG/ML Injection,1665061,RxNorm,verapamil
36221001,Geangin Pill,1167123,RxNorm,verapamil
40171513,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Covera],901525,RxNorm,verapamil
36243197,Verelan Oral Product,1187891,RxNorm,verapamil
40171889,Verapamil hydrochloride 240 MG Oral Tablet,901446,RxNorm,verapamil
19024934,Verapamil hydrochloride 40 MG Oral Tablet [Cordilox],201286,RxNorm,verapamil
19134233,Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Univer],844413,RxNorm,verapamil
40171420,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897855,RxNorm,verapamil
19003607,Verapamil hydrochloride 40 MG Oral Tablet [Geangin],104270,RxNorm,verapamil
40171872,Verapamil hydrochloride 180 MG [Verelan],897619,RxNorm,verapamil
40171419,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897853,RxNorm,verapamil
40175692,Verapamil hydrochloride 120 MG [Cordilox],977376,RxNorm,verapamil
1308033,Verapamil 180 MG,328823,RxNorm,verapamil
19103788,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,411759,RxNorm,verapamil
40172820,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897847,RxNorm,verapamil
40171888,Verapamil hydrochloride 240 MG Oral Capsule,901444,RxNorm,verapamil
19106328,Isosorbide Dinitrate 10 MG / Verapamil 80 MG Oral Tablet,428140,RxNorm,verapamil
19107183,Quinidine 160 MG / Verapamil 80 MG Oral Tablet,430641,RxNorm,verapamil
40171515,24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule [Verelan],897598,RxNorm,verapamil
40171903,Verapamil hydrochloride 40 MG Extended Release Oral Tablet,897719,RxNorm,verapamil
19024933,Verapamil hydrochloride 40 MG Oral Tablet [Berkatens],201285,RxNorm,verapamil
40171517,24 HR Verapamil hydrochloride 360 MG Extended Release Oral Capsule [Verelan],897632,RxNorm,verapamil
19024937,Verapamil hydrochloride 80 MG Oral Tablet [Cordilox],201289,RxNorm,verapamil
36234471,Berkatens Oral Product,1172213,RxNorm,verapamil
40171907,Verapamil hydrochloride 40 MG Oral Tablet [Isoptin],897723,RxNorm,verapamil
40171509,24 HR Verapamil hydrochloride 200 MG Extended Release Oral Capsule [Verelan],897592,RxNorm,verapamil
40171895,Verapamil hydrochloride 300 MG Extended Release Oral Capsule,897599,RxNorm,verapamil
40171866,Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Isoptin],897700,RxNorm,verapamil
40171910,Verapamil hydrochloride 400 MG,901447,RxNorm,verapamil
40171417,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897844,RxNorm,verapamil
40171850,Verapamil hydrochloride 120 MG Extended Release Oral Tablet [Calan],897661,RxNorm,verapamil
40171852,Verapamil hydrochloride 120 MG Oral Tablet,897666,RxNorm,verapamil
36233449,Ethimil MR Pill,1170472,RxNorm,verapamil
40171915,Verapamil hydrochloride 80 MG Extended Release Oral Tablet,897726,RxNorm,verapamil
40088083,Verapamil Oral Capsule,393163,RxNorm,verapamil
40171498,24 HR Verapamil hydrochloride 100 MG Extended Release Oral Capsule [Verelan],897586,RxNorm,verapamil
36235020,Cordilox MR Pill,1169512,RxNorm,verapamil
40171504,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule,897618,RxNorm,verapamil
40087702,Verapamil Extended Release Oral Capsule [Univer],367141,RxNorm,verapamil
40171510,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule,897624,RxNorm,verapamil
36221000,Geangin Oral Product,1167122,RxNorm,verapamil
19024974,Verapamil hydrochloride 160 MG Oral Tablet [Cordilox],201295,RxNorm,verapamil
40171858,Verapamil hydrochloride 160 MG,901437,RxNorm,verapamil
40088089,Verapamil Oral Tablet [Geangin],379567,RxNorm,verapamil
40175712,Verapamil hydrochloride 40 MG [Hypaneze],977342,RxNorm,verapamil
40171901,Verapamil hydrochloride 360 MG [Verelan],897631,RxNorm,verapamil
40171904,Verapamil hydrochloride 40 MG Extended Release Oral Tablet [Isoptin],897721,RxNorm,verapamil
40168865,Verapamil Extended Release Oral Tablet [Calan],885399,RxNorm,verapamil
40175700,Verapamil hydrochloride 180 MG [Univer],977288,RxNorm,verapamil
40172818,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897787,RxNorm,verapamil
40175698,Verapamil hydrochloride 160 MG [Cordilox],977374,RxNorm,verapamil
19054484,Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Ethimil MR],226975,RxNorm,verapamil
40171896,Verapamil hydrochloride 300 MG Extended Release Oral Capsule [Verelan],897600,RxNorm,verapamil
40160142,trandolapril / Verapamil Extended Release Oral Tablet [Tarka],847657,RxNorm,verapamil
36243192,Verapress MR Pill,1187886,RxNorm,verapamil
40175715,Verapamil hydrochloride 80 MG [Cordilox],977372,RxNorm,verapamil
40171512,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897646,RxNorm,verapamil
19024939,Verapamil hydrochloride 80 MG Oral Tablet [Securon],201290,RxNorm,verapamil
40171900,Verapamil hydrochloride 360 MG Extended Release Oral Capsule [Verelan],897634,RxNorm,verapamil
40171914,Verapamil hydrochloride 80 MG,897682,RxNorm,verapamil
40171514,24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule,897596,RxNorm,verapamil
40171847,Verapamil hydrochloride 120 MG Extended Release Oral Capsule,897615,RxNorm,verapamil
46287343,Verapamil hydrochloride 2.5 MG/ML Injection,1665058,RxNorm,verapamil
40171892,Verapamil hydrochloride 240 MG [Isoptin],897713,RxNorm,verapamil
40171912,Verapamil hydrochloride 8 MG/ML,901449,RxNorm,verapamil
40171911,Verapamil hydrochloride 400 MG Extended Release Oral Tablet,901448,RxNorm,verapamil
36225489,trandolapril / Verapamil Pill,1162757,RxNorm,verapamil
19003608,Verapamil hydrochloride 80 MG Oral Tablet [Geangin],104271,RxNorm,verapamil
40168232,Verapamil Extended Release Oral Tablet [Isoptin],876534,RxNorm,verapamil
40171869,Verapamil hydrochloride 180 MG [Calan],897675,RxNorm,verapamil
40171842,Verapamil hydrochloride 100 MG,897583,RxNorm,verapamil
40171884,Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897649,RxNorm,verapamil
40175706,Verapamil hydrochloride 240 MG [Univer],977287,RxNorm,verapamil
40171499,24 HR Verapamil hydrochloride 120 MG Extended Release Oral Capsule,897612,RxNorm,verapamil
19134686,Verapamil 80 MG Extended Release Oral Capsule,844878,RxNorm,verapamil
40044856,Hydrochlorothiazide / Triamterene / Verapamil Oral Tablet,452537,RxNorm,verapamil
40171860,Verapamil hydrochloride 180 MG,897617,RxNorm,verapamil
40088086,Verapamil Oral Tablet [Berkatens],379560,RxNorm,verapamil
40045118,Hydrochlorothiazide / Verapamil Extended Release Oral Capsule,452536,RxNorm,verapamil
36243198,Verelan Pill,1187892,RxNorm,verapamil
40172821,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897848,RxNorm,verapamil
40171881,Verapamil hydrochloride 240 MG,897623,RxNorm,verapamil
19022617,Verapamil 160 MG Extended Release Oral Capsule,199979,RxNorm,verapamil
19134232,Verapamil hydrochloride 240 MG Extended Release Oral Capsule [Univer],844412,RxNorm,verapamil
19003632,24 HR Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Univer],104276,RxNorm,verapamil
40171902,Verapamil hydrochloride 40 MG,897718,RxNorm,verapamil
40171879,Verapamil hydrochloride 200 MG Extended Release Oral Capsule [Verelan],897594,RxNorm,verapamil
40088077,Verapamil Extended Release Oral Tablet [Verapress MR],379579,RxNorm,verapamil
40171841,Verapamil Extended Release Oral Tablet [Covera],901521,RxNorm,verapamil
19104004,24 HR Verapamil 80 MG Extended Release Oral Capsule,412164,RxNorm,verapamil
40175699,Verapamil hydrochloride 160 MG [Securon],977375,RxNorm,verapamil
40171887,Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Isoptin],897714,RxNorm,verapamil
40171917,Verapamil hydrochloride 80 MG Oral Tablet,897683,RxNorm,verapamil
40171898,Verapamil hydrochloride 360 MG,897629,RxNorm,verapamil
40175704,Verapamil hydrochloride 240 MG [Ethimil MR],977385,RxNorm,verapamil
1308034,Verapamil 240 MG,328824,RxNorm,verapamil
1308036,Verapamil 80 MG,328826,RxNorm,verapamil
40088072,Verapamil Extended Release Oral Tablet [Cordilox MR],379564,RxNorm,verapamil
40175717,Verapamil hydrochloride 80 MG [Hypaneze],977343,RxNorm,verapamil
40171849,Verapamil hydrochloride 120 MG Extended Release Oral Tablet,897659,RxNorm,verapamil
36223620,Verapamil Injectable Product,1160510,RxNorm,verapamil
19054521,Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Cordilox MR],227052,RxNorm,verapamil
19107373,trandolapril 1 MG / Verapamil 180 MG Extended Release Oral Tablet,431825,RxNorm,verapamil
40171871,Verapamil hydrochloride 180 MG [Isoptin],897699,RxNorm,verapamil
40171856,Verapamil hydrochloride 120 MG [Isoptin],897692,RxNorm,verapamil
40088091,Verapamil Oral Tablet [Isoptin],92992,RxNorm,verapamil
40172825,trandolapril 4 MG / Verapamil hydrochloride 240 MG [Tarka],897854,RxNorm,verapamil
40088073,Verapamil Extended Release Oral Tablet [Ethimil MR],379578,RxNorm,verapamil
40172823,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897856,RxNorm,verapamil
36229222,Tarka Pill,1179047,RxNorm,verapamil
40088084,Verapamil Oral Solution,379252,RxNorm,verapamil
40172817,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897786,RxNorm,verapamil
40175709,Verapamil hydrochloride 40 MG [Berkatens],977367,RxNorm,verapamil
40088087,Verapamil Oral Tablet [Calan],92052,RxNorm,verapamil
36234855,Covera Pill,1172366,RxNorm,verapamil
46287341,Verapamil Injection,1665056,RxNorm,verapamil
19024972,Verapamil hydrochloride 120 MG Oral Tablet [Securon],201293,RxNorm,verapamil
40088090,Verapamil Oral Tablet [Hypaneze],379569,RxNorm,verapamil
40087704,Verapamil Extended Release Oral Capsule [Verelan],367136,RxNorm,verapamil
36234854,Covera Oral Product,1172365,RxNorm,verapamil
36234472,Berkatens Pill,1172214,RxNorm,verapamil
40175703,Verapamil hydrochloride 240 MG [Cordilox MR],977386,RxNorm,verapamil
36243191,Verapress MR Oral Product,1187885,RxNorm,verapamil
40171413,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897782,RxNorm,verapamil
36225134,Hydrochlorothiazide / Verapamil Oral Product,1162154,RxNorm,verapamil
40171855,Verapamil hydrochloride 120 MG [Calan],897660,RxNorm,verapamil
36225135,Hydrochlorothiazide / Verapamil Pill,1162155,RxNorm,verapamil
36234732,Calan Oral Product,1170878,RxNorm,verapamil
40171920,Verapamil hydrochloride 80 MG [Calan],897684,RxNorm,verapamil
40172816,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,901451,RxNorm,verapamil
19024971,Verapamil hydrochloride 120 MG Oral Tablet [Cordilox],201292,RxNorm,verapamil
36223623,Verapamil Pill,1160513,RxNorm,verapamil
36230165,Securon Oral Product,1177727,RxNorm,verapamil
40171908,Verapamil hydrochloride 40 MG [Calan],897742,RxNorm,verapamil
36218597,Isoptin Oral Product,1166643,RxNorm,verapamil
40175711,Verapamil hydrochloride 40 MG [Geangin],977310,RxNorm,verapamil
40171848,Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Verelan],897616,RxNorm,verapamil
40171859,Verapamil hydrochloride 160 MG Oral Tablet,901438,RxNorm,verapamil
36241312,Univer Oral Product,1186365,RxNorm,verapamil
40175694,Verapamil hydrochloride 120 MG [Hypaneze],977344,RxNorm,verapamil
19003634,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Univer],104278,RxNorm,verapamil
19016341,Verapamil hydrochloride 40 MG Oral Tablet [Hypaneze],152725,RxNorm,verapamil
19107614,Hydrochlorothiazide 25 MG / Triamterene 50 MG / Verapamil 160 MG Oral Tablet,432769,RxNorm,verapamil
19016343,Verapamil hydrochloride 120 MG Oral Tablet [Hypaneze],152727,RxNorm,verapamil
40171415,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897783,RxNorm,verapamil
19024973,Verapamil hydrochloride 160 MG Oral Tablet [Berkatens],201294,RxNorm,verapamil
40171899,Verapamil hydrochloride 360 MG Extended Release Oral Capsule,897633,RxNorm,verapamil
19003633,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule [Univer],104277,RxNorm,verapamil
36224318,Hydrochlorothiazide / Triamterene / Verapamil Pill,1162151,RxNorm,verapamil
40088085,Verapamil Oral Tablet,374289,RxNorm,verapamil
40171885,Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Calan],897680,RxNorm,verapamil
19003609,Verapamil hydrochloride 120 MG Oral Tablet [Geangin],104272,RxNorm,verapamil
36219017,Quinidine / Verapamil Oral Product,1164182,RxNorm,verapamil
40175714,Verapamil hydrochloride 80 MG [Berkatens],977369,RxNorm,verapamil
40175716,Verapamil hydrochloride 80 MG [Geangin],977311,RxNorm,verapamil
40171870,Verapamil hydrochloride 180 MG [Covera],901520,RxNorm,verapamil
40076319,Quinidine / Verapamil Oral Tablet,451335,RxNorm,verapamil
36224720,Isosorbide Dinitrate / Verapamil Pill,1159752,RxNorm,verapamil
40172814,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897780,RxNorm,verapamil
36235022,Cordilox Pill,1169514,RxNorm,verapamil
36235019,Cordilox MR Oral Product,1169511,RxNorm,verapamil
40099416,trandolapril / Verapamil Extended Release Oral Tablet,374178,RxNorm,verapamil
40171890,Verapamil hydrochloride 240 MG [Calan],897679,RxNorm,verapamil
36234733,Calan Pill,1170879,RxNorm,verapamil
40171412,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897781,RxNorm,verapamil
40171867,Verapamil hydrochloride 180 MG Oral Capsule,898340,RxNorm,verapamil
40171516,24 HR Verapamil hydrochloride 360 MG Extended Release Oral Capsule,897630,RxNorm,verapamil
40171882,Verapamil hydrochloride 240 MG Extended Release Oral Capsule,897627,RxNorm,verapamil
40171873,Verapamil hydrochloride 2.5 MG/ML,897705,RxNorm,verapamil
36230734,Hypaneze Pill,1176134,RxNorm,verapamil
40099414,trandolapril / Verapamil Extended Release Oral Capsule,379582,RxNorm,verapamil
40171905,Verapamil hydrochloride 40 MG Oral Tablet,897722,RxNorm,verapamil
36224317,Hydrochlorothiazide / Triamterene / Verapamil Oral Product,1162150,RxNorm,verapamil
42903254,Verapamil hydrochloride 2.5 MG/ML Prefilled Syringe,1360367,RxNorm,verapamil
36224719,Isosorbide Dinitrate / Verapamil Oral Product,1159751,RxNorm,verapamil
19104003,24 HR Verapamil 160 MG Extended Release Oral Capsule,412163,RxNorm,verapamil
40172815,trandolapril 1 MG / Verapamil hydrochloride 240 MG [Tarka],897779,RxNorm,verapamil
40175691,Verapamil hydrochloride 120 MG [Berkatens],977371,RxNorm,verapamil
40171846,Verapamil hydrochloride 120 MG,897611,RxNorm,verapamil
40171851,Verapamil hydrochloride 120 MG Extended Release Oral Tablet [Isoptin],897693,RxNorm,verapamil
40175693,Verapamil hydrochloride 120 MG [Geangin],977312,RxNorm,verapamil
19024975,Verapamil hydrochloride 160 MG Oral Tablet [Securon],201296,RxNorm,verapamil
40171843,Verapamil hydrochloride 100 MG Extended Release Oral Capsule,897587,RxNorm,verapamil
40171878,Verapamil hydrochloride 200 MG Extended Release Oral Capsule,897593,RxNorm,verapamil
40171864,Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Calan],897676,RxNorm,verapamil
36225488,trandolapril / Verapamil Oral Product,1162756,RxNorm,verapamil
40088088,Verapamil Oral Tablet [Cordilox],379561,RxNorm,verapamil
40175696,Verapamil hydrochloride 120 MG [Univer],977289,RxNorm,verapamil
19103824,Hydrochlorothiazide 12.5 MG / Verapamil 240 MG Extended Release Oral Capsule,411821,RxNorm,verapamil
36235021,Cordilox Oral Product,1169513,RxNorm,verapamil
40171909,Verapamil hydrochloride 40 MG [Isoptin],897720,RxNorm,verapamil
1307863,Verapamil,11170,RxNorm,verapamil
40172822,trandolapril 2 MG / Verapamil hydrochloride 240 MG [Tarka],897845,RxNorm,verapamil
36241313,Univer Pill,1186366,RxNorm,verapamil
36218817,Isoptin Pill,1166644,RxNorm,verapamil
40172819,trandolapril 2 MG / Verapamil hydrochloride 180 MG [Tarka],897784,RxNorm,verapamil
40171862,Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Verelan],897622,RxNorm,verapamil
19134231,Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Univer],844411,RxNorm,verapamil
40171511,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule [Verelan],897626,RxNorm,verapamil
40171500,24 HR Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Verelan],897614,RxNorm,verapamil
40171844,Verapamil hydrochloride 100 MG Extended Release Oral Capsule [Verelan],897588,RxNorm,verapamil
40088069,Verapamil Extended Release Oral Capsule,375337,RxNorm,verapamil
40171497,24 HR Verapamil hydrochloride 100 MG Extended Release Oral Capsule,897584,RxNorm,verapamil
40171861,Verapamil hydrochloride 180 MG Extended Release Oral Capsule,897621,RxNorm,verapamil
40171883,Verapamil hydrochloride 240 MG Extended Release Oral Capsule [Verelan],897628,RxNorm,verapamil
40171505,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Verelan],897620,RxNorm,verapamil
40171508,24 HR Verapamil hydrochloride 200 MG Extended Release Oral Capsule,897590,RxNorm,verapamil
19134233,Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Univer],844413,RxNorm,verapamil
40171515,24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule [Verelan],897598,RxNorm,verapamil
40171517,24 HR Verapamil hydrochloride 360 MG Extended Release Oral Capsule [Verelan],897632,RxNorm,verapamil
40171509,24 HR Verapamil hydrochloride 200 MG Extended Release Oral Capsule [Verelan],897592,RxNorm,verapamil
40171895,Verapamil hydrochloride 300 MG Extended Release Oral Capsule,897599,RxNorm,verapamil
40171498,24 HR Verapamil hydrochloride 100 MG Extended Release Oral Capsule [Verelan],897586,RxNorm,verapamil
40171504,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule,897618,RxNorm,verapamil
40087702,Verapamil Extended Release Oral Capsule [Univer],367141,RxNorm,verapamil
40171510,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule,897624,RxNorm,verapamil
40171896,Verapamil hydrochloride 300 MG Extended Release Oral Capsule [Verelan],897600,RxNorm,verapamil
40171900,Verapamil hydrochloride 360 MG Extended Release Oral Capsule [Verelan],897634,RxNorm,verapamil
40171847,Verapamil hydrochloride 120 MG Extended Release Oral Capsule,897615,RxNorm,verapamil
40171514,24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule,897596,RxNorm,verapamil
